4045
id03785	81.9125	7.1667
id03786	81.9333	7.0833
id03787	81.9	6.9667
id03788	81.9	6.75
id03789	81.8228	6.6
id03790	81.8	6.5303
id03791	81.7	6.437
id03792	81.6908	6.3
id03793	81.5667	6.1929
id03794	81.4556	6.0667
id03795	81.3	6.1267
id03796	81.1	6.0929
id03797	80.9867	5.9667
id03798	80.8667	5.9248
id03799	80.7117	5.9333
id03800	80.5938	5.9
id03801	80.3915	5.9
id03802	80.2333	5.954
id03803	80.0333	5.97
id03804	79.9306	6.1
id03805	79.9862	6.2
id03806	79.8667	6.3083
id03807	79.8667	6.3844
id03808	79.8	6.5333
id03809	79.8	6.656
id03810	79.7333	6.77
id03811	79.6646	6.9333
id03812	79.6995	7.0667
id03813	79.6992	7.2333
id03814	79.656	7.4333
id03815	79.6678	7.6333
id03816	79.6963	7.8
id03817	79.677	8.0333
id03818	79.6778	8.2667
id03819	79.7197	8.4667
id03820	79.6822	8.6667
id03821	79.5937	8.8
id03822	79.4667	8.9276
id03823	79.3289	9.0
id03824	79.1333	9.0596
id03825	78.9833	9.0333
id03826	78.8333	8.9566
id03827	78.6333	8.9227
id03828	78.5	8.8267
id03829	78.4133	8.6667
id03830	78.3481	8.5
id03831	78.3057	8.3
id03832	78.3023	8.1333
id03833	78.2	8.0762
id03834	78.0556	8.0
id03835	78.0667	7.8667
id03836	78.0092	7.7
id03837	77.8333	7.7222
id03838	77.7	7.8333
id03839	77.5333	7.8667
id03840	77.3556	7.9333
id03841	77.3	8.0667
id03842	77.2	8.1
id03843	77.0333	8.1286
id03844	76.9	8.2095
id03845	76.8	8.3444
id03846	76.7125	8.5
id03847	76.6	8.6278
id03848	76.4167	8.6667
id03849	76.2611	8.6667
id03850	76.1813	8.8333
id03851	76.1286	9.0
id03852	76.0	9.1
id03853	75.9667	9.2944
id03854	76.01	9.4667
id03855	75.9667	9.6333
id03856	75.9667	9.8333
id03857	75.9333	9.9333
id03858	75.7778	10.0333
id03859	75.7	10.1667
id03860	75.8417	10.2333
id03861	75.8	10.4222
id03862	75.7556	10.6
id03863	75.6933	10.7667
id03864	75.619	10.9333
id03865	75.5467	11.1
id03866	75.4667	11.2333
id03867	75.3583	11.3667
id03868	75.2667	11.5
id03869	75.1667	11.6556
id03870	75.0667	11.8
id03871	74.9833	11.9333
id03872	74.9458	12.1333
id03873	74.8667	12.3
id03874	74.8	12.4333
id03875	74.7	12.6
id03876	74.6083	12.7333
id03877	74.5222	12.8667
id03878	74.5	13.0
id03879	74.4167	13.1
id03880	74.3667	13.2667
id03881	74.3083	13.4667
id03882	74.25	13.6333
id03883	74.1667	13.7778
id03884	74.0933	13.9333
id03885	74.075	14.1667
id03886	74.0733	14.4
id03887	73.975	14.5333
id03888	73.8933	14.6667
id03889	73.8167	14.8333
id03890	73.74	15.0
id03891	73.66	15.1333
id03892	73.5667	15.3
id03893	73.5067	15.4667
id03894	73.4467	15.6333
id03895	73.3667	15.7733
id03896	73.3056	15.9667
id03897	73.2778	16.1667
id03898	73.2	16.3111
id03899	73.1333	16.5
id03900	73.1167	16.7
id03901	73.0667	16.9
id03902	73.0417	17.1
id03903	73.0417	17.3333
id03904	73.1	17.4667
id03905	73.0667	17.6
id03906	73.0333	17.7583
id03907	72.9111	17.8667
id03908	72.825	18.0
id03909	72.8333	18.2
id03910	72.8	18.4
id03911	72.6333	18.4556
id03912	72.4	18.4444
id03913	72.2583	18.5333
