#id lon lat MIH hmax period
id05094 114.683000 -7.191700 2.97 0.53 1065
id05095 114.517000 -7.184600 2.16 0.39 1193
id05096 114.483000 -7.116700 2.87 0.50 896
id05097 114.465000 -7.016700 2.44 0.44 1182
id05098 114.371000 -6.933300 2.68 0.49 1226
id05099 114.306000 -6.983300 2.27 0.43 1785
id05100 114.379000 -7.083300 2.22 0.42 1785
id05101 114.400000 -7.211800 1.71 0.33 1935
id05102 114.283000 -7.266700 1.80 0.35 2163
id05103 114.150000 -7.300000 1.60 0.30 1724
id05104 114.017000 -7.320800 1.69 0.32 1905
id05105 113.907000 -7.383300 1.70 0.31 1215
id05106 113.833000 -7.475000 1.44 0.26 1035
id05107 113.700000 -7.508300 1.48 0.27 1241
id05108 113.592000 -7.450000 1.45 0.26 1026
id05109 113.500000 -7.373800 1.95 0.35 1115
id05110 113.333000 -7.373800 -1.00 -1.00 -1
id05111 113.263000 -7.466700 1.52 0.27 1057
id05112 113.283000 -7.606300 1.25 0.22 1102
id05113 113.433000 -7.619000 1.19 0.24 2415
id05114 113.567000 -7.653300 1.32 0.24 2043
id05115 113.653000 -7.650000 1.22 0.22 1259
id05116 113.761000 -7.633300 1.36 0.27 2121
id05117 113.877000 -7.666700 1.36 0.27 2121
id05118 113.933000 -7.560000 1.33 0.25 1454
id05119 114.100000 -7.565200 1.40 0.26 1710
id05120 114.200000 -7.616700 0.87 0.16 1629
id05121 114.300000 -7.694000 0.80 0.14 1533
id05122 117.862717 -8.101336 0.56 0.14 1530
id05123 117.997256 -8.095146 0.98 0.25 2077
id05124 118.137552 -8.128416 0.87 0.24 1845
id05125 118.183000 -8.259800 1.10 0.26 1630
id05126 118.267904 -8.331835 0.60 0.17 2093
id05127 118.383000 -8.319300 -1.00 -1.00 -1
id05128 118.466353 -8.241904 0.70 0.14 458
id05129 118.568451 -8.264460 0.82 0.23 2053
id05130 118.679000 -8.333300 -1.00 -1.00 -1
id05131 118.762860 -8.305772 0.71 0.18 1870
id05132 118.888000 -8.283300 0.71 0.19 1703
id05133 119.013000 -8.333300 0.74 0.21 2085
id05134 119.067000 -8.433300 0.88 0.23 1638
id05135 119.125000 -8.550000 0.68 0.19 1945
id05136 119.211000 -8.600000 -1.00 -1.00 -1
id05137 119.233000 -8.690900 0.77 0.22 2013
id05138 119.133000 -8.755800 0.94 0.27 2114
id05139 119.000000 -8.764200 1.20 0.31 2156
id05140 118.922000 -8.850000 0.91 0.26 2036
id05141 118.783000 -8.835100 1.00 0.24 1207
id05142 118.667000 -8.824700 0.98 0.25 1563
id05143 118.550000 -8.869900 1.21 0.33 1868
id05144 118.412809 -8.879348 0.76 0.17 930
id05145 118.333000 -8.786500 1.59 0.36 945
id05146 118.217000 -8.847100 -1.00 -1.00 -1
id05147 118.117000 -8.880900 2.18 0.50 986
id05148 117.883000 -8.945200 1.91 0.44 997
id05149 117.783000 -8.936500 -1.00 -1.00 -1
id05150 117.634000 -8.966700 -1.00 -1.00 -1
id05151 117.527000 -9.016700 0.57 0.14 1241
id05152 117.400000 -9.063500 -1.00 -1.00 -1
id05153 117.250000 -9.036000 -1.00 -1.00 -1
id05154 117.151000 -9.083300 0.39 0.11 2287
id05155 116.917000 -9.075600 -1.00 -1.00 -1
id05156 116.800000 -9.056800 -1.00 -1.00 -1
id05157 116.708000 -8.983300 -1.00 -1.00 -1
id05158 116.730000 -8.866700 0.37 0.11 2257
id05159 116.717000 -8.768100 -1.00 -1.00 -1
id05160 116.617000 -8.745400 -1.00 -1.00 -1
id05161 116.590000 -8.850000 -1.00 -1.00 -1
id05162 116.533000 -8.922700 -1.00 -1.00 -1
id05163 116.401000 -8.966700 -1.00 -1.00 -1
id05164 116.283000 -8.937700 -1.00 -1.00 -1
id05165 116.150000 -8.907100 -1.00 -1.00 -1
id05166 116.033000 -8.918700 -1.00 -1.00 -1
id05167 115.933000 -8.863100 0.48 0.12 1571
id05168 115.817000 -8.812700 -1.00 -1.00 -1
id05169 115.850000 -8.697800 -1.00 -1.00 -1
id05170 115.983000 -8.664600 -1.00 -1.00 -1
id05171 116.056000 -8.566700 -1.00 -1.00 -1
id05172 116.032000 -8.433300 0.33 0.10 2190
id05173 116.133000 -8.349000 0.43 0.11 1575
id05174 116.224000 -8.266700 -1.00 -1.00 -1
id05175 116.335830 -8.214620 0.42 0.12 2114
id05176 116.483000 -8.231200 -1.00 -1.00 -1
id05177 116.600000 -8.272000 0.69 0.19 1830
id05178 116.717000 -8.293100 0.59 0.17 2055
id05179 116.760000 -8.416700 0.48 0.14 2231
id05180 116.683000 -8.514800 0.63 0.18 2099
id05181 116.707000 -8.633300 -1.00 -1.00 -1
id05182 116.760000 -8.566700 0.51 0.13 2104
id05183 116.823000 -8.466700 0.62 0.14 1455
id05184 116.948238 -8.416317 0.75 0.16 986
id05185 117.067000 -8.373400 0.17 0.05 2355
id05186 117.191000 -8.383300 0.16 0.05 2756
id05187 117.317000 -8.430000 0.22 0.06 2205
id05188 117.414236 -8.427363 0.18 0.06 2819
id05189 117.567000 -8.406300 0.23 0.07 2204
id05190 117.683000 -8.433300 0.23 0.06 2092
id05191 117.762000 -8.516700 0.30 0.08 1793
id05192 117.883000 -8.530700 0.33 0.09 2182
id05193 118.000000 -8.544300 0.33 0.09 2025
id05194 118.089000 -8.466700 0.32 0.10 2550
id05195 117.960000 -8.466700 -1.00 -1.00 -1
id05196 117.864000 -8.400000 -1.00 -1.00 -1
id05197 117.767000 -8.319100 0.57 0.13 1481
id05198 117.689000 -8.233300 0.72 0.18 2085
id05259 120.833300 18.667200 0.19 0.15 2056
id05260 120.872100 18.633300 0.46 0.37 2100
id05261 120.933300 18.579500 0.14 0.11 2121
id05262 121.000000 18.621500 -1.00 -1.00 -1
id05263 121.066700 18.648400 -1.00 -1.00 -1
id05264 121.166700 18.649200 0.18 0.13 1628
id05265 121.233300 18.611900 0.24 0.13 1335
id05266 121.287800 18.566700 0.16 0.13 2096
id05267 121.334700 18.533300 0.16 0.12 2047
id05268 121.406700 18.500000 -1.00 -1.00 -1
id05269 121.468000 18.466700 0.17 0.08 1001
id05270 121.533300 18.417200 0.18 0.09 1230
id05271 121.600000 18.381100 0.15 0.07 1238
id05272 121.700000 18.379000 0.15 0.08 1312
id05273 121.800000 18.369900 0.16 0.08 1259
id05274 121.866700 18.361100 0.08 0.06 2163
id05275 121.966700 18.348300 0.05 0.04 2895
id05276 122.033300 18.368700 0.11 0.04 555
id05277 122.096700 18.433300 0.10 0.03 577
id05278 122.103700 18.500000 0.07 0.03 644
id05279 122.129700 18.600000 0.06 0.02 831
id05280 122.174400 18.600000 0.04 0.02 1409
id05281 122.221600 18.533300 0.05 0.03 1256
id05282 122.262500 18.466700 0.03 0.03 2992
id05283 122.300000 18.412500 0.03 0.03 2928
id05284 122.333300 18.341700 0.03 0.02 2460
id05285 122.348000 18.266700 0.04 0.03 2406
id05286 122.300000 18.210300 0.05 0.04 2902
id05287 122.266700 18.164100 0.05 0.05 3698
id05288 122.200000 18.104500 0.06 0.05 2534
id05289 122.182000 18.033300 0.05 0.05 4646
id05290 122.191200 17.933300 0.05 0.05 6930
id05291 122.167600 17.833300 0.05 0.05 3540
id05292 122.163900 17.766700 0.06 0.06 14122
id05293 122.177500 17.700000 0.09 0.06 2025
id05294 122.200000 17.620000 0.07 0.06 2691
id05295 122.221000 17.533300 0.06 0.05 2883
id05296 122.266700 17.485700 0.43 0.20 1065
id05297 122.341500 17.466700 0.45 0.20 982
id05298 122.400000 17.405300 0.40 0.19 1099
id05299 122.432700 17.333300 0.37 0.19 1271
id05300 122.453247 17.266182 0.26 0.16 1578
id05301 122.433300 17.190800 0.37 0.17 1057
id05302 122.466700 17.134700 0.56 0.25 895
id05303 122.539800 17.133300 0.37 0.30 2155
id05304 122.535000 17.033300 0.26 0.18 1637
id05305 122.506000 16.966700 0.29 0.17 1256
id05306 122.482500 16.900000 0.31 0.15 1237
id05307 122.458500 16.833300 0.46 0.28 1609
id05308 122.433300 16.759600 0.74 0.36 1195
id05309 122.391200 16.700000 1.04 0.56 1379
id05310 122.350000 16.633300 0.97 0.61 1653
id05311 122.320300 16.566700 0.67 0.39 1515
id05312 122.294800 16.500000 0.87 0.50 1503
id05313 122.269300 16.400000 0.81 0.49 1589
id05314 122.242100 16.333300 1.10 0.58 1361
id05315 122.220900 16.266700 1.10 0.58 1361
id05316 122.168500 16.200000 1.21 0.48 831
id05317 122.133300 16.165800 0.89 0.40 1031
id05318 122.080100 16.100000 1.17 0.43 711
id05319 122.033300 16.049700 1.07 0.43 836
id05320 121.968100 16.000000 0.88 0.40 1072
id05321 121.961900 16.033300 0.60 0.30 1256
id05322 121.933300 16.100700 -1.00 -1.00 -1
id05323 121.866700 16.093200 0.79 0.41 1305
id05324 121.800000 16.058600 0.27 0.13 1200
id05325 121.733300 16.024400 -1.00 -1.00 -1
id05326 121.677200 15.966700 -1.00 -1.00 -1
id05327 121.640800 15.900000 0.31 0.23 2204
id05328 121.633300 15.866700 0.31 0.23 2295
id05329 121.660800 15.766700 0.30 0.21 2055
id05330 121.633300 15.669500 0.31 0.23 2178
id05331 121.600000 15.602400 0.20 0.17 3075
id05332 121.566700 15.557700 0.23 0.17 2231
id05333 121.510700 15.500000 0.17 0.14 2065
id05334 121.498400 15.433300 0.19 0.13 1823
id05335 121.466700 15.359400 0.15 0.11 2291
id05336 121.448400 15.266700 0.17 0.12 1972
id05337 121.487100 15.200000 0.14 0.10 2077
id05338 121.512000 15.133300 0.12 0.08 2070
id05339 121.533300 15.057700 0.13 0.09 2077
id05340 121.597800 15.000000 0.12 0.09 2179
id05341 121.644600 14.966700 0.11 0.08 2102
id05342 121.652700 14.866700 0.09 0.06 2286
id05343 121.691400 14.800000 0.07 0.07 4305
id05344 121.733300 14.761500 -1.00 -1.00 -1
id05345 121.833300 14.763300 -1.00 -1.00 -1
id05346 121.857700 14.833300 0.67 0.25 756
id05347 121.833300 14.902900 -1.00 -1.00 -1
id05348 121.800000 14.952000 0.79 0.40 1274
id05349 121.821400 15.033300 0.85 0.40 1101
id05350 121.900000 15.049700 -1.00 -1.00 -1
id05351 121.947300 15.066700 -1.00 -1.00 -1
id05352 122.014937 15.041336 0.74 0.31 914
id05353 122.063892 14.968317 0.57 0.25 997
id05354 122.100000 14.900000 0.10 0.08 2125
id05355 122.133300 14.918900 0.11 0.09 2070
id05356 122.176200 14.933300 0.18 0.07 828
id05357 122.233300 14.869100 0.16 0.07 843
id05358 122.333300 14.873900 0.12 0.05 989
id05359 122.400000 14.836500 0.10 0.06 1766
id05360 122.466700 14.815400 0.09 0.07 1785
id05361 122.533300 14.790700 0.09 0.07 1807
id05362 122.600000 14.766700 0.10 0.07 2107
id05363 122.666700 14.728800 0.13 0.09 1866
id05364 122.766700 14.708600 0.13 0.08 1436
id05365 122.833300 14.734200 0.10 0.08 2100
id05366 122.922900 14.733300 0.09 0.07 1956
id05367 122.966700 14.682500 0.08 0.06 1893
id05368 123.025000 14.633300 0.17 0.05 2066
id05369 123.100000 14.602900 0.19 0.05 1718
id05370 123.166700 14.591700 0.18 0.05 1761
id05371 123.252400 14.566700 0.16 0.05 2602
id05372 123.333300 14.542600 0.17 0.05 2344
id05373 123.400000 14.533300 0.15 0.05 2404
id05374 123.466700 14.466700 0.18 0.05 1860
id05375 123.522200 14.433300 0.14 0.05 5408
id05376 123.600000 14.409500 0.17 0.06 3198
id05377 123.700000 14.411100 0.14 0.05 7124
id05378 123.800000 14.433300 0.16 0.05 7350
id05379 123.866700 14.445200 0.14 0.05 4930
id05380 123.966700 14.435000 0.16 0.05 7176
id05381 123.966700 14.394900 0.17 0.05 7394
id05382 123.955600 14.300000 0.15 0.06 7305
id05383 124.000000 14.254000 0.18 0.06 12726
id05384 124.100000 14.244000 0.19 0.07 12862
id05385 124.166700 14.225400 0.20 0.07 8610
id05386 124.233300 14.192400 0.21 0.08 8340
id05387 124.333300 14.177400 0.22 0.08 8415
id05388 124.373800 14.133300 0.22 0.08 8717
id05389 124.415700 14.066700 0.22 0.08 9037
id05390 124.448600 14.000000 0.22 0.08 4732
id05391 124.496900 13.933300 0.22 0.08 4822
id05392 124.500000 13.887700 0.21 0.08 5088
id05393 124.465800 13.833300 0.20 0.07 8235
id05394 124.466700 13.766700 0.19 0.07 6202
id05395 124.466700 13.666700 0.19 0.07 6472
id05396 124.466700 13.616700 0.18 0.07 3663
id05397 124.463500 13.566700 0.16 0.06 3783
id05398 124.400000 13.532300 0.14 0.05 3292
id05399 124.325100 13.500000 0.15 0.05 7706
id05400 124.266700 13.461000 0.17 0.05 4386
id05401 124.200000 13.486100 0.17 0.05 3179
id05402 124.134800 13.533300 0.16 0.05 3138
id05403 124.100000 13.571500 0.14 0.04 5313
id05404 124.033300 13.629000 0.14 0.04 3487
id05405 124.022500 13.700000 0.13 0.05 3922
id05406 123.933300 13.726200 0.14 0.05 4121
id05407 123.846200 13.700000 0.15 0.05 2977
id05408 123.766700 13.697500 0.18 0.05 2631
id05409 123.700000 13.705300 0.20 0.05 1954
id05410 123.633300 13.699600 0.17 0.05 5095
id05411 123.590100 13.700000 0.19 0.06 3653
id05412 123.548500 13.633300 0.25 0.07 1687
id05413 123.576700 13.566700 0.26 0.07 1788
id05414 123.632700 13.500000 0.18 0.05 2014
id05415 123.700000 13.467200 0.18 0.05 2092
id05416 123.733300 13.421900 0.20 0.05 1893
id05417 123.814700 13.400000 0.24 0.07 3326
id05418 123.900000 13.368900 0.24 0.07 2692
id05419 123.947200 13.333300 0.20 0.06 2688
id05420 124.008000 13.300000 0.29 0.08 3149
id05421 124.100000 13.268900 0.34 0.11 2707
id05422 124.166700 13.244100 0.80 0.19 1178
id05423 124.221500 13.200000 0.80 0.19 1729
id05424 124.133300 13.171500 0.97 0.21 1181
id05425 124.066700 13.202500 0.74 0.19 1488
id05426 123.966700 13.221300 0.78 0.23 2369
id05427 123.929800 13.233300 0.98 0.27 1898
id05428 123.833300 13.216900 0.63 0.16 1507
id05429 123.783500 13.166700 0.59 0.20 3060
id05430 123.866700 13.141700 0.76 0.21 2564
id05431 123.933300 13.130500 0.76 0.22 2325
id05432 124.000000 13.099200 0.76 0.20 2385
id05433 124.066700 13.043200 0.78 0.21 1896
id05434 124.133300 13.077700 0.82 0.26 2865
id05435 124.200000 13.051900 0.76 0.26 3160
id05436 124.200000 12.996300 0.63 0.18 2793
id05437 124.173200 12.900000 0.42 0.11 1736
id05438 124.200000 12.819000 0.47 0.12 2343
id05439 124.266700 12.777400 0.65 0.17 2396
id05440 124.333300 12.742800 0.59 0.16 1660
id05441 124.400000 12.723700 0.63 0.15 1752
id05442 124.500000 12.701300 0.38 0.10 1695
id05443 124.566700 12.696300 0.66 0.18 2422
id05444 124.616700 12.633300 0.45 0.15 3183
id05445 124.700000 12.623500 0.44 0.12 2121
id05446 124.766700 12.655100 0.35 0.10 2347
id05447 124.866700 12.650200 0.39 0.12 5494
id05448 124.966700 12.654700 0.71 0.15 678
id05449 125.024164 12.674694 0.77 0.17 765
id05450 125.100000 12.638900 0.74 0.17 949
id05451 125.151900 12.600000 0.51 0.18 3352
id05452 125.200000 12.554500 0.61 0.19 2654
id05453 125.261700 12.500000 0.90 0.20 1373
id05454 125.300000 12.449600 0.76 0.21 1976
id05455 125.345600 12.400000 0.45 0.14 2812
id05456 125.386600 12.333300 0.58 0.15 2208
id05457 125.433300 12.282400 0.48 0.14 2317
id05458 125.474100 12.233300 0.39 0.14 4548
id05459 125.517353 12.166728 0.43 0.15 3232
id05460 125.552500 12.100000 0.41 0.14 3315
id05461 125.567500 12.033300 0.35 0.13 3704
id05462 125.559700 11.966700 0.43 0.13 2400
id05463 125.495500 11.933300 0.72 0.19 2212
id05464 125.476900 11.833300 0.67 0.18 1693
id05465 125.475100 11.733300 0.81 0.22 1930
id05466 125.483300 11.633300 0.55 0.15 1972
id05467 125.501200 11.566700 0.70 0.19 2391
id05468 125.500000 11.528200 0.60 0.16 1824
id05469 125.533300 11.454800 0.57 0.17 2449
id05470 125.576200 11.400000 0.76 0.22 2988
id05471 125.628000 11.333300 0.87 0.27 3405
id05472 125.579900 11.266700 0.98 0.25 2148
id05473 125.633300 11.215200 1.16 0.32 2663
id05474 125.691800 11.166700 0.91 0.23 1530
id05475 125.726401 11.103021 0.91 0.23 1462
id05476 125.766700 11.040700 0.67 0.19 2231
id05477 125.804000 11.000000 1.00 0.23 1342
id05478 125.840500 10.933300 0.89 0.23 2151
id05559 125.849500 7.333300 0.23 0.20 3149
id05560 125.786100 7.333300 0.36 0.25 1889
id05561 125.733300 7.294300 0.27 0.19 2047
id05562 125.683300 7.233300 0.21 0.16 2382
id05563 125.733300 7.179000 0.16 0.13 2613
id05564 125.791600 7.133300 0.16 0.13 2546
id05565 125.779600 7.033300 0.17 0.13 2415
id05566 125.791527 6.928017 0.15 0.15 4023
id05567 125.733300 6.897400 0.19 0.14 2235
id05568 125.673252 6.930344 0.17 0.12 2062
id05569 125.666700 6.966900 0.15 0.11 2148
id05570 125.707000 7.033300 0.15 0.11 2118
id05571 125.633300 7.058500 0.15 0.10 1917
id05572 125.566700 7.028700 0.15 0.10 2005
id05573 125.504000 6.966700 0.22 0.10 1139
id05574 125.471200 6.900000 0.28 0.16 1507
id05575 125.433300 6.841000 0.21 0.14 1732
id05576 125.400000 6.773700 0.50 0.14 453
id05577 125.379800 6.700000 0.19 0.14 1987
id05578 125.433300 6.636700 0.12 0.12 3442
id05579 125.473900 6.600000 0.18 0.10 1409
id05580 125.533300 6.545600 0.16 0.09 1445
id05581 125.583600 6.500000 0.10 0.08 2766
id05582 125.604100 6.433300 0.11 0.07 1758
id05583 125.635900 6.366700 0.10 0.07 1901
id05584 125.666700 6.295300 0.11 0.07 1428
id05585 125.700100 6.233300 0.07 0.06 2462
id05586 125.707500 6.133300 0.09 0.06 1885
id05587 125.702500 6.033300 0.09 0.07 2080
id05588 125.685071 5.963230 0.09 0.06 1859
id05589 125.644092 5.896037 0.09 0.06 2309
id05590 125.600000 5.846800 0.07 0.06 2043
id05591 125.563874 5.795189 0.11 0.05 1207
id05592 125.508600 5.733300 0.08 0.06 2504
id05593 125.474748 5.663523 0.07 0.06 2407
id05594 125.433300 5.609100 0.07 0.06 2167
id05595 125.400000 5.562800 0.15 0.05 622
id05596 125.305400 5.566700 0.08 0.06 2168
id05597 125.298200 5.633300 0.07 0.06 2910
id05598 125.265200 5.700000 0.07 0.05 2189
id05599 125.200000 5.746100 0.06 0.05 2160
id05600 125.191100 5.833300 0.05 0.04 2009
id05601 125.228100 5.900000 0.07 0.05 1913
id05602 125.266700 5.942500 0.06 0.04 2018
id05603 125.274695 6.033612 0.05 0.04 2189
id05604 125.233300 6.090200 0.06 0.05 2207
id05605 125.159981 6.064485 0.07 0.05 1890
id05606 125.133300 5.993100 0.08 0.06 2186
id05607 125.099900 5.933300 0.09 0.06 2249
id05608 125.070953 5.852560 0.10 0.07 2043
id05609 124.966700 5.852700 0.10 0.07 1908
id05610 124.894300 5.866700 0.06 0.06 3959
id05611 124.801100 5.900000 0.06 0.05 2732
id05612 124.733300 5.928800 0.07 0.05 2035
id05613 124.666700 5.956900 0.07 0.05 1900
id05614 124.596949 5.987971 0.08 0.06 2111
id05615 124.530382 6.015326 0.07 0.06 2482
id05616 124.462714 6.053046 0.07 0.05 1822
id05617 124.402482 6.087666 0.10 0.05 1140
id05618 124.334679 6.110814 0.07 0.05 2076
id05619 124.266700 6.150100 0.06 0.05 2369
id05620 124.200000 6.185200 0.08 0.05 1522
id05621 124.161600 6.233300 0.07 0.06 2553
id05622 124.113200 6.300000 0.07 0.06 2359
id05623 124.066700 6.356900 0.09 0.07 2800
id05624 124.033300 6.422700 0.12 0.08 1675
id05625 124.016800 6.500000 0.11 0.08 2106
id05626 124.030300 6.600000 0.17 0.08 1197
id05627 124.022600 6.700000 0.12 0.08 2043
id05628 123.969100 6.766700 0.12 0.09 1937
id05629 123.950200 6.833300 0.13 0.09 1905
id05630 123.965800 6.933300 0.11 0.09 2797
id05631 123.991200 7.000000 0.11 0.08 1972
id05632 124.014350 7.068253 0.11 0.08 1991
id05633 124.055213 7.138800 0.11 0.08 2164
id05634 124.124100 7.166700 0.11 0.09 2535
id05635 124.162200 7.233300 0.11 0.08 2361
id05636 124.200000 7.283800 0.11 0.08 1957
id05637 124.198000 7.333300 0.11 0.08 2216
id05638 124.133300 7.395100 0.11 0.08 2238
id05639 124.073568 7.352117 0.16 0.09 1489
id05640 124.033300 7.296100 0.14 0.12 2999
id05641 124.023400 7.366700 0.19 0.14 2033
id05642 124.066700 7.430700 0.16 0.12 2055
id05643 124.049800 7.466700 0.26 0.10 780
id05644 124.031600 7.533300 0.13 0.10 2144
id05645 124.033300 7.584400 0.20 0.09 1125
id05646 123.995800 7.633300 0.14 0.09 1837
id05647 123.929489 7.679554 0.14 0.10 2018
id05648 123.833300 7.695200 0.17 0.10 1575
id05649 123.766700 7.722100 0.14 0.11 2449
id05650 123.722800 7.766700 0.12 0.10 2918
id05651 123.666700 7.802900 0.13 0.10 2103
id05652 123.578300 7.833300 0.16 0.12 2115
id05653 123.532200 7.833300 0.15 0.11 2215
id05654 123.500000 7.785300 0.14 0.10 2175
id05655 123.503900 7.700000 0.13 0.09 1998
id05656 123.485500 7.633300 0.13 0.08 1549
id05657 123.433300 7.585100 0.10 0.08 2753
id05658 123.408000 7.500000 0.11 0.09 2587
id05659 123.454100 7.433300 0.14 0.12 2894
id05660 123.433300 7.364000 0.15 0.12 2924
id05661 123.366700 7.394400 0.15 0.12 2880
id05662 123.314200 7.433300 0.16 0.13 2684
id05663 123.266700 7.481400 0.25 0.14 1492
id05664 123.200000 7.465700 0.13 0.10 2130
id05665 123.125000 7.433300 0.16 0.10 1739
id05666 123.055600 7.400000 0.17 0.14 2680
id05667 123.038200 7.300000 0.39 0.15 776
id05668 123.000000 7.264000 0.23 0.17 1934
id05669 122.933300 7.278400 0.52 0.16 2633
id05670 122.866700 7.265500 0.56 0.17 2646
id05671 122.785900 7.266700 0.53 0.15 2092
id05672 122.733300 7.315400 0.57 0.16 1942
id05673 122.633300 7.331600 0.49 0.14 2183
id05674 122.533300 7.300000 0.70 0.13 366
id05675 122.472200 7.266700 0.50 0.15 2474
id05676 122.428900 7.233300 0.82 0.19 1526
id05677 122.387300 7.166700 0.69 0.18 1634
id05678 122.374100 7.066700 0.52 0.17 2909
id05679 122.384100 6.966700 0.76 0.16 697
id05680 122.370100 6.866700 0.80 0.20 1421
id05681 122.400000 6.774300 0.80 0.24 3158
id05682 122.400000 6.726700 0.73 0.27 4548
id05683 122.342300 6.666700 0.64 0.20 4143
id05684 122.317100 6.600000 1.12 0.34 2452
id05685 122.233300 6.578600 0.91 0.25 1855
id05686 122.203600 6.500000 0.87 0.27 2782
id05687 122.166700 6.452400 0.72 0.19 2519
id05688 122.100000 6.432600 0.64 0.18 2797
id05689 122.036500 6.366700 0.74 0.20 1868
id05690 122.003400 6.300000 0.77 0.22 2231
id05691 121.933300 6.293700 0.55 0.19 3171
id05692 121.881700 6.233300 0.65 0.16 1484
id05693 121.866700 6.134200 0.73 0.18 1469
id05694 121.866700 6.075000 1.24 0.31 1923
id05695 121.909077 6.043231 1.06 0.25 1604
id05696 121.827487 6.013199 1.15 0.23 753
id05697 121.766700 6.048500 0.66 0.19 2114
id05698 121.700000 6.005600 0.83 0.26 4705
id05699 121.633300 5.999500 0.81 0.26 4987
id05700 121.568000 5.930189 0.47 0.17 4615
id05701 121.533300 5.965000 0.54 0.20 4534
id05702 121.526000 6.033300 0.54 0.20 5047
id05703 121.566700 6.099100 0.61 0.17 1826
id05704 121.586200 6.166700 0.42 0.11 1822
id05705 121.548500 6.233300 0.37 0.10 1710
id05706 121.525000 6.300000 0.53 0.13 1668
id05707 121.497000 6.366700 0.51 0.12 1694
id05708 121.433300 6.430000 0.51 0.13 1698
id05709 121.366700 6.463900 0.40 0.11 1841
id05710 121.300000 6.486700 0.21 0.08 4043
id05711 121.200000 6.496300 0.28 0.08 2035
id05712 121.123800 6.466700 0.29 0.11 4473
id05713 121.040000 6.433300 0.36 0.11 2497
id05714 120.971700 6.400000 0.36 0.13 4350
id05715 120.931600 6.366700 0.29 0.10 3277
id05716 120.868200 6.300000 0.31 0.08 1766
id05717 120.831700 6.300000 0.32 0.08 1743
id05718 120.733300 6.310700 0.25 0.07 2099
id05719 120.689300 6.266700 0.19 0.07 4065
id05720 120.613400 6.266700 0.20 0.07 3244
id05721 120.661900 6.333300 0.25 0.07 2340
id05722 120.666700 6.372900 0.24 0.07 2403
id05723 120.695500 6.433300 0.29 0.08 2163
id05724 120.733300 6.425900 0.21 0.08 4053
id05725 120.766700 6.474400 0.21 0.06 2533
id05726 120.833300 6.509700 0.21 0.06 2111
id05727 120.898300 6.566700 0.19 0.06 2302
id05728 120.966700 6.576400 0.23 0.06 1777
id05729 121.033300 6.604800 0.19 0.06 2685
id05730 121.100000 6.588200 0.20 0.06 2565
id05731 121.200000 6.581000 0.18 0.06 3316
id05732 121.233300 6.650000 0.20 0.06 2504
id05733 121.266700 6.727100 0.21 0.06 2298
id05734 121.333300 6.737500 0.20 0.06 2391
id05735 121.417400 6.766700 0.20 0.06 2145
id05736 121.487400 6.800000 0.16 0.06 5384
id05737 121.533300 6.839700 0.19 0.07 4154
id05738 121.586500 6.900000 0.28 0.07 1541
id05739 121.633300 6.948600 0.26 0.06 1533
id05740 121.722200 6.933300 0.21 0.05 1477
id05741 121.800000 6.928300 0.18 0.04 1450
id05742 121.855600 6.966700 0.00 0.00 0
id05743 121.881500 7.033300 0.00 0.00 0
id05744 121.893500 7.133300 0.00 0.00 0
id05745 121.928600 7.200000 0.00 0.00 0
id05746 121.966700 7.242900 0.00 0.00 0
id05747 122.031200 7.300000 0.00 0.00 0
id05748 122.033300 7.383600 0.00 0.00 0
id05749 122.058800 7.466700 0.00 0.00 0
id05750 122.082300 7.533300 0.00 0.00 0
id05751 122.100000 7.615600 0.00 0.00 0
id05752 122.108200 7.700000 0.10 0.02 1146
id05753 122.097800 7.766700 0.00 0.00 0
id05754 122.133300 7.831800 0.00 0.00 0
id05755 122.166700 7.897200 0.04 0.01 1177
id05756 122.200000 7.944700 0.07 0.02 1263
id05757 122.233300 8.001300 0.10 0.02 1301
id05758 122.300000 8.039800 0.13 0.04 17575
id05759 122.380200 8.066700 0.15 0.05 17009
id05760 122.433300 8.109000 0.00 0.00 0
id05761 122.533300 8.102700 0.21 0.05 1027
id05762 122.621100 8.133300 -1.00 -1.00 -1
id05763 122.700000 8.135600 0.00 0.00 0
id05764 122.735900 8.133300 0.22 0.05 1327
id05765 122.833300 8.137700 0.00 0.00 0
id05766 122.918500 8.166700 0.14 0.03 1353
id05767 122.966700 8.200500 0.08 0.03 7320
id05768 122.950100 8.266700 0.06 0.02 7443
id05769 122.933300 8.320400 0.06 0.02 7495
id05770 122.964500 8.400000 0.00 0.00 0
id05771 123.000000 8.455400 0.00 0.00 0
id05772 123.033300 8.503800 0.00 0.00 0
id05773 123.100000 8.540100 0.00 0.00 0
id05774 123.200000 8.542400 0.02 0.02 7680
id05775 123.300000 8.544800 0.00 0.00 0
id05776 123.333300 8.625800 0.02 0.02 23883
id05777 123.366700 8.687000 0.03 0.03 16635
id05778 123.400000 8.739200 0.03 0.02 1511
id05779 123.466700 8.712500 0.05 0.03 1488
id05780 123.533300 8.682600 0.04 0.04 8553
id05781 123.633300 8.671700 0.04 0.04 8523
id05782 123.700000 8.649000 0.05 0.05 10549
id05783 123.766700 8.600600 0.08 0.06 1714
id05784 123.786500 8.533300 0.19 0.07 726
id05785 123.830900 8.466700 0.07 0.07 9987
id05786 123.843700 8.400000 0.20 0.06 629
id05787 123.868500 8.333300 0.07 0.06 2895
