#id lon lat MIH hmax period
id05108 113.592000 -7.450000 0.07 0.01 498
id05109 113.500000 -7.373800 0.06 0.01 684
id05110 113.333000 -7.373800 0.05 0.01 2940
id05111 113.263000 -7.466700 0.05 0.01 3236
id05112 113.283000 -7.606300 0.06 0.01 2355
id05113 113.433000 -7.619000 0.06 0.01 1259
id05114 113.567000 -7.653300 0.05 0.01 3458
id05115 113.653000 -7.650000 0.05 0.01 3663
id05116 113.761000 -7.633300 0.06 0.01 1305
id05117 113.877000 -7.666700 0.06 0.01 1305
id05118 113.933000 -7.560000 0.06 0.01 492
id05119 114.100000 -7.565200 0.08 0.01 947
id05120 114.200000 -7.616700 0.09 0.02 501
id05121 114.300000 -7.694000 0.07 0.01 909
id05122 117.862717 -8.101336 0.02 0.01 2250
id05123 117.997256 -8.095146 -1.00 -1.00 -1
id05124 118.137552 -8.128416 -1.00 -1.00 -1
id05125 118.183000 -8.259800 -1.00 -1.00 -1
id05126 118.267904 -8.331835 -1.00 -1.00 -1
id05127 118.383000 -8.319300 0.01 0.01 3456
id05128 118.466353 -8.241904 0.03 0.01 476
id05129 118.568451 -8.264460 -1.00 -1.00 -1
id05130 118.679000 -8.333300 0.03 0.01 3122
id05131 118.762860 -8.305772 0.04 0.01 1116
id05132 118.888000 -8.283300 0.03 0.01 2122
id05133 119.013000 -8.333300 0.03 0.01 1364
id05134 119.067000 -8.433300 0.06 0.02 1903
id05135 119.125000 -8.550000 0.09 0.03 3080
id05136 119.211000 -8.600000 0.24 0.06 1083
id05137 119.233000 -8.690900 -1.00 -1.00 -1
id05138 119.133000 -8.755800 -1.00 -1.00 -1
id05139 119.000000 -8.764200 0.30 0.07 1099
id05140 118.922000 -8.850000 -1.00 -1.00 -1
id05141 118.783000 -8.835100 0.32 0.07 941
id05142 118.667000 -8.824700 -1.00 -1.00 -1
id05143 118.550000 -8.869900 0.34 0.06 265
id05144 118.412809 -8.879348 -1.00 -1.00 -1
id05145 118.333000 -8.786500 0.31 0.08 1806
id05146 118.217000 -8.847100 0.23 0.05 585
id05147 118.117000 -8.880900 -1.00 -1.00 -1
id05148 117.883000 -8.945200 -1.00 -1.00 -1
id05149 117.783000 -8.936500 0.27 0.06 918
id05150 117.634000 -8.966700 0.23 0.06 1159
id05151 117.527000 -9.016700 -1.00 -1.00 -1
id05152 117.400000 -9.063500 0.36 0.07 292
id05153 117.250000 -9.036000 -1.00 -1.00 -1
id05154 117.151000 -9.083300 0.29 0.06 472
id05155 116.917000 -9.075600 0.32 0.07 892
id05156 116.800000 -9.056800 0.23 0.05 644
id05157 116.708000 -8.983300 0.29 0.06 727
id05158 116.730000 -8.866700 0.25 0.05 985
id05159 116.717000 -8.768100 0.29 0.07 1166
id05160 116.617000 -8.745400 0.29 0.08 2340
id05161 116.590000 -8.850000 0.30 0.07 1020
id05162 116.533000 -8.922700 0.22 0.05 45
id05163 116.401000 -8.966700 0.38 0.09 1060
id05164 116.283000 -8.937700 0.46 0.09 847
id05165 116.150000 -8.907100 -1.00 -1.00 -1
id05166 116.033000 -8.918700 0.30 0.07 964
id05167 115.933000 -8.863100 0.39 0.08 960
id05168 115.817000 -8.812700 0.34 0.07 477
id05169 115.850000 -8.697800 0.22 0.05 1080
id05170 115.983000 -8.664600 0.14 0.03 1076
id05171 116.056000 -8.566700 0.09 0.02 2151
id05172 116.032000 -8.433300 0.11 0.03 965
id05173 116.133000 -8.349000 0.07 0.01 513
id05174 116.224000 -8.266700 0.04 0.01 1015
id05175 116.335830 -8.214620 0.04 0.01 922
id05176 116.483000 -8.231200 0.02 0.01 930
id05177 116.600000 -8.272000 -1.00 -1.00 -1
id05178 116.717000 -8.293100 0.04 0.01 3145
id05179 116.760000 -8.416700 0.08 0.03 3790
id05180 116.683000 -8.514800 0.25 0.06 1057
id05181 116.707000 -8.633300 0.31 0.10 3917
id05182 116.760000 -8.566700 0.24 0.05 594
id05183 116.823000 -8.466700 0.13 0.04 2722
id05184 116.948238 -8.416317 0.07 0.03 3281
id05185 117.067000 -8.373400 0.05 0.01 1518
id05186 117.191000 -8.383300 0.03 0.01 2978
id05187 117.317000 -8.430000 -1.00 -1.00 -1
id05188 117.414236 -8.427363 -1.00 -1.00 -1
id05189 117.567000 -8.406300 0.02 0.01 1418
id05190 117.683000 -8.433300 0.03 0.01 1945
id05191 117.762000 -8.516700 0.03 0.01 871
id05192 117.883000 -8.530700 0.03 0.01 1664
id05193 118.000000 -8.544300 0.03 0.01 2262
id05194 118.089000 -8.466700 0.03 0.01 1080
id05195 117.960000 -8.466700 0.04 0.01 960
id05196 117.864000 -8.400000 0.03 0.01 3636
id05197 117.767000 -8.319100 0.04 0.01 1363
id05198 117.689000 -8.233300 0.04 0.01 870
id05259 120.833300 18.667200 0.01 0.00 555
id05260 120.872100 18.633300 -1.00 -1.00 -1
id05261 120.933300 18.579500 0.01 0.00 805
id05262 121.000000 18.621500 0.01 0.00 1035
id05263 121.066700 18.648400 0.00 0.00 1439
id05264 121.166700 18.649200 0.01 0.00 892
id05265 121.233300 18.611900 0.00 0.00 989
id05266 121.287800 18.566700 0.00 0.00 1019
id05267 121.334700 18.533300 0.00 0.00 1245
id05268 121.406700 18.500000 0.00 0.00 1161
id05269 121.468000 18.466700 0.00 0.00 1205
id05270 121.533300 18.417200 0.00 0.00 1214
id05271 121.600000 18.381100 0.00 0.00 1309
id05272 121.700000 18.379000 0.00 0.00 1154
id05273 121.800000 18.369900 0.00 0.00 3709
id05274 121.866700 18.361100 0.00 0.00 3075
id05275 121.966700 18.348300 0.00 0.00 3773
id05276 122.033300 18.368700 0.00 0.00 3008
id05277 122.096700 18.433300 0.00 0.00 2584
id05278 122.103700 18.500000 0.00 0.00 1788
id05279 122.129700 18.600000 0.00 0.00 705
id05280 122.174400 18.600000 0.00 0.00 730
id05281 122.221600 18.533300 -1.00 -1.00 -1
id05282 122.262500 18.466700 0.00 0.00 895
id05283 122.300000 18.412500 0.00 0.00 1015
id05284 122.333300 18.341700 -1.00 -1.00 -1
id05285 122.348000 18.266700 0.00 0.00 590
id05286 122.300000 18.210300 -1.00 -1.00 -1
id05287 122.266700 18.164100 0.00 0.00 697
id05288 122.200000 18.104500 0.00 0.00 754
id05289 122.182000 18.033300 0.00 0.00 854
id05290 122.191200 17.933300 0.00 0.00 708
id05291 122.167600 17.833300 0.00 0.00 1102
id05292 122.163900 17.766700 0.00 0.00 837
id05293 122.177500 17.700000 0.00 0.00 749
id05294 122.200000 17.620000 0.00 0.00 907
id05295 122.221000 17.533300 0.00 0.00 1148
id05296 122.266700 17.485700 0.00 0.00 1012
id05297 122.341500 17.466700 0.00 0.00 765
id05298 122.400000 17.405300 0.00 0.00 610
id05299 122.432700 17.333300 0.00 0.00 558
id05300 122.453247 17.266182 0.00 0.00 2009
id05301 122.433300 17.190800 -1.00 -1.00 -1
id05302 122.466700 17.134700 0.00 0.00 1335
id05303 122.539800 17.133300 0.00 0.00 1361
id05304 122.535000 17.033300 0.00 0.00 1041
id05305 122.506000 16.966700 0.00 0.00 1099
id05306 122.482500 16.900000 0.00 0.00 774
id05307 122.458500 16.833300 0.00 0.00 748
id05308 122.433300 16.759600 0.00 0.00 560
id05309 122.391200 16.700000 0.00 0.00 934
id05310 122.350000 16.633300 0.00 0.00 697
id05311 122.320300 16.566700 0.00 0.00 685
id05312 122.294800 16.500000 0.00 0.00 989
id05313 122.269300 16.400000 0.00 0.00 623
id05314 122.242100 16.333300 0.00 0.00 408
id05315 122.220900 16.266700 0.00 0.00 626
id05316 122.168500 16.200000 -1.00 -1.00 -1
id05317 122.133300 16.165800 0.00 0.00 1767
id05318 122.080100 16.100000 0.00 0.00 3378
id05319 122.033300 16.049700 -1.00 -1.00 -1
id05320 121.968100 16.000000 0.00 0.00 6813
id05321 121.961900 16.033300 0.00 0.00 1290
id05322 121.933300 16.100700 0.00 0.00 2711
id05323 121.866700 16.093200 0.00 0.00 2061
id05324 121.800000 16.058600 0.00 0.00 2099
id05325 121.733300 16.024400 0.00 0.00 1658
id05326 121.677200 15.966700 0.00 0.00 1931
id05327 121.640800 15.900000 0.00 0.00 1398
id05328 121.633300 15.866700 0.00 0.00 1987
id05329 121.660800 15.766700 0.00 0.00 828
id05330 121.633300 15.669500 0.00 0.00 1696
id05331 121.600000 15.602400 0.00 0.00 1918
id05332 121.566700 15.557700 0.00 0.00 1624
id05333 121.510700 15.500000 0.00 0.00 1341
id05334 121.498400 15.433300 0.00 0.00 1897
id05335 121.466700 15.359400 0.00 0.00 1654
id05336 121.448400 15.266700 0.00 0.00 1961
id05337 121.487100 15.200000 0.00 0.00 1574
id05338 121.512000 15.133300 0.00 0.00 1440
id05339 121.533300 15.057700 0.00 0.00 1302
id05340 121.597800 15.000000 0.00 0.00 4564
id05341 121.644600 14.966700 0.00 0.00 4206
id05342 121.652700 14.866700 0.00 0.00 2197
id05343 121.691400 14.800000 0.00 0.00 1328
id05344 121.733300 14.761500 0.00 0.00 1023
id05345 121.833300 14.763300 0.00 0.00 4762
id05346 121.857700 14.833300 0.00 0.00 1278
id05347 121.833300 14.902900 0.00 0.00 3209
id05348 121.800000 14.952000 0.00 0.00 3631
id05349 121.821400 15.033300 0.00 0.00 1095
id05350 121.900000 15.049700 0.00 0.00 2699
id05351 121.947300 15.066700 0.00 0.00 1523
id05352 122.014937 15.041336 0.00 0.00 2407
id05353 122.063892 14.968317 0.00 0.00 585
id05354 122.100000 14.900000 0.00 0.00 3224
id05355 122.133300 14.918900 0.00 0.00 1563
id05356 122.176200 14.933300 0.00 0.00 719
id05357 122.233300 14.869100 0.00 0.00 1376
id05358 122.333300 14.873900 0.00 0.00 948
id05359 122.400000 14.836500 0.00 0.00 1260
id05360 122.466700 14.815400 0.00 0.00 2606
id05361 122.533300 14.790700 0.00 0.00 1353
id05362 122.600000 14.766700 0.00 0.00 1514
id05363 122.666700 14.728800 0.00 0.00 838
id05364 122.766700 14.708600 0.00 0.00 769
id05365 122.833300 14.734200 0.00 0.00 1855
id05366 122.922900 14.733300 0.00 0.00 2623
id05367 122.966700 14.682500 0.00 0.00 1649
id05368 123.025000 14.633300 0.00 0.00 1837
id05369 123.100000 14.602900 0.00 0.00 993
id05370 123.166700 14.591700 0.00 0.00 2058
id05371 123.252400 14.566700 0.00 0.00 1277
id05372 123.333300 14.542600 0.00 0.00 1338
id05373 123.400000 14.533300 0.00 0.00 1403
id05374 123.466700 14.466700 0.00 0.00 1161
id05375 123.522200 14.433300 0.00 0.00 2160
id05376 123.600000 14.409500 0.00 0.00 1658
id05377 123.700000 14.411100 0.00 0.00 1499
id05378 123.800000 14.433300 0.00 0.00 1837
id05379 123.866700 14.445200 0.00 0.00 3742
id05380 123.966700 14.435000 0.00 0.00 2021
id05381 123.966700 14.394900 0.00 0.00 2636
id05382 123.955600 14.300000 0.00 0.00 2788
id05383 124.000000 14.254000 0.00 0.00 1832
id05384 124.100000 14.244000 0.00 0.00 1274
id05385 124.166700 14.225400 0.00 0.00 1117
id05386 124.233300 14.192400 0.01 0.00 773
id05387 124.333300 14.177400 0.00 0.00 1057
id05388 124.373800 14.133300 0.00 0.00 1177
id05389 124.415700 14.066700 0.00 0.00 1035
id05390 124.448600 14.000000 0.00 0.00 1163
id05391 124.496900 13.933300 0.00 0.00 1057
id05392 124.500000 13.887700 0.00 0.00 998
id05393 124.465800 13.833300 0.00 0.00 1676
id05394 124.466700 13.766700 0.00 0.00 1375
id05395 124.466700 13.666700 0.00 0.00 1743
id05396 124.466700 13.616700 0.00 0.00 1463
id05397 124.463500 13.566700 0.00 0.00 1117
id05398 124.400000 13.532300 0.00 0.00 1020
id05399 124.325100 13.500000 0.01 0.00 1034
id05400 124.266700 13.461000 0.00 0.00 1009
id05401 124.200000 13.486100 0.00 0.00 1006
id05402 124.134800 13.533300 0.00 0.00 1207
id05403 124.100000 13.571500 0.00 0.00 1376
id05404 124.033300 13.629000 0.00 0.00 3572
id05405 124.022500 13.700000 0.00 0.00 1972
id05406 123.933300 13.726200 -1.00 -1.00 -1
id05407 123.846200 13.700000 0.00 0.00 6925
id05408 123.766700 13.697500 0.00 0.00 5959
id05409 123.700000 13.705300 0.00 0.00 3794
id05410 123.633300 13.699600 0.00 0.00 3060
id05411 123.590100 13.700000 0.00 0.00 2835
id05412 123.548500 13.633300 0.00 0.00 2279
id05413 123.576700 13.566700 0.00 0.00 2813
id05414 123.632700 13.500000 -1.00 -1.00 -1
id05415 123.700000 13.467200 0.00 0.00 2834
id05416 123.733300 13.421900 0.00 0.00 2821
id05417 123.814700 13.400000 0.00 0.00 3139
id05418 123.900000 13.368900 0.00 0.00 1373
id05419 123.947200 13.333300 0.00 0.00 2737
id05420 124.008000 13.300000 0.00 0.00 1349
id05421 124.100000 13.268900 0.00 0.00 922
id05422 124.166700 13.244100 0.00 0.00 1091
id05423 124.221500 13.200000 0.00 0.00 1307
id05424 124.133300 13.171500 0.01 0.00 1503
id05425 124.066700 13.202500 0.00 0.00 2246
id05426 123.966700 13.221300 0.00 0.00 3217
id05427 123.929800 13.233300 0.00 0.00 3393
id05428 123.833300 13.216900 0.00 0.00 4027
id05429 123.783500 13.166700 0.00 0.00 1184
id05430 123.866700 13.141700 0.00 0.00 4968
id05431 123.933300 13.130500 0.00 0.00 3262
id05432 124.000000 13.099200 -1.00 -1.00 -1
id05433 124.066700 13.043200 0.00 0.00 1646
id05434 124.133300 13.077700 0.01 0.00 1211
id05435 124.200000 13.051900 0.00 0.00 1177
id05436 124.200000 12.996300 0.00 0.00 2783
id05437 124.173200 12.900000 0.00 0.00 2083
id05438 124.200000 12.819000 0.00 0.00 1514
id05439 124.266700 12.777400 0.00 0.00 1185
id05440 124.333300 12.742800 0.00 0.00 1342
id05441 124.400000 12.723700 0.00 0.00 981
id05442 124.500000 12.701300 0.00 0.00 1496
id05443 124.566700 12.696300 0.00 0.00 1066
id05444 124.616700 12.633300 0.00 0.00 1763
id05445 124.700000 12.623500 0.00 0.00 2269
id05446 124.766700 12.655100 0.01 0.00 655
id05447 124.866700 12.650200 0.01 0.00 824
id05448 124.966700 12.654700 0.00 0.00 821
id05449 125.024164 12.674694 0.00 0.00 1899
id05450 125.100000 12.638900 0.00 0.00 937
id05451 125.151900 12.600000 0.00 0.00 764
id05452 125.200000 12.554500 0.00 0.00 902
id05453 125.261700 12.500000 -1.00 -1.00 -1
id05454 125.300000 12.449600 -1.00 -1.00 -1
id05455 125.345600 12.400000 0.00 0.00 906
id05456 125.386600 12.333300 0.00 0.00 956
id05457 125.433300 12.282400 0.00 0.00 588
id05458 125.474100 12.233300 -1.00 -1.00 -1
id05459 125.517353 12.166728 0.01 0.00 472
id05460 125.552500 12.100000 0.00 0.00 513
id05461 125.567500 12.033300 0.00 0.00 842
id05462 125.559700 11.966700 0.01 0.00 749
id05463 125.495500 11.933300 0.00 0.00 1363
id05464 125.476900 11.833300 0.01 0.00 1200
id05465 125.475100 11.733300 0.01 0.00 1132
id05466 125.483300 11.633300 0.00 0.00 1221
id05467 125.501200 11.566700 0.00 0.00 994
id05468 125.500000 11.528200 0.00 0.00 949
id05469 125.533300 11.454800 0.00 0.00 986
id05470 125.576200 11.400000 0.00 0.00 739
id05471 125.628000 11.333300 0.00 0.00 977
id05472 125.579900 11.266700 0.01 0.00 985
id05473 125.633300 11.215200 0.00 0.00 1014
id05474 125.691800 11.166700 0.00 0.00 1088
id05475 125.726401 11.103021 -1.00 -1.00 -1
id05476 125.766700 11.040700 -1.00 -1.00 -1
id05477 125.804000 11.000000 0.00 0.00 1303
id05478 125.840500 10.933300 -1.00 -1.00 -1
id05559 125.849500 7.333300 -1.00 -1.00 -1
id05560 125.786100 7.333300 0.02 0.02 2714
id05561 125.733300 7.294300 0.02 0.02 2714
id05562 125.683300 7.233300 0.03 0.02 2714
id05563 125.733300 7.179000 0.02 0.01 2714
id05564 125.791600 7.133300 0.01 0.01 2704
id05565 125.779600 7.033300 0.01 0.00 2699
id05566 125.791527 6.928017 0.00 0.00 2524
id05567 125.733300 6.897400 0.02 0.02 2699
id05568 125.673252 6.930344 0.04 0.03 2707
id05569 125.666700 6.966900 0.04 0.04 2707
id05570 125.707000 7.033300 0.04 0.04 2707
id05571 125.633300 7.058500 0.04 0.03 2699
id05572 125.566700 7.028700 0.04 0.03 2706
id05573 125.504000 6.966700 0.02 0.02 2707
id05574 125.471200 6.900000 -1.00 -1.00 -1
id05575 125.433300 6.841000 0.03 0.02 2662
id05576 125.400000 6.773700 -1.00 -1.00 -1
id05577 125.379800 6.700000 0.02 0.02 2691
id05578 125.433300 6.636700 0.01 0.01 2694
id05579 125.473900 6.600000 -1.00 -1.00 -1
id05580 125.533300 6.545600 0.02 0.01 2684
id05581 125.583600 6.500000 0.01 0.01 2555
id05582 125.604100 6.433300 -1.00 -1.00 -1
id05583 125.635900 6.366700 -1.00 -1.00 -1
id05584 125.666700 6.295300 -1.00 -1.00 -1
id05585 125.700100 6.233300 -1.00 -1.00 -1
id05586 125.707500 6.133300 -1.00 -1.00 -1
id05587 125.702500 6.033300 -1.00 -1.00 -1
id05588 125.685071 5.963230 0.01 0.01 1512
id05589 125.644092 5.896037 0.01 0.01 2602
id05590 125.600000 5.846800 -1.00 -1.00 -1
id05591 125.563874 5.795189 0.01 0.01 1266
id05592 125.508600 5.733300 0.01 0.01 2627
id05593 125.474748 5.663523 -1.00 -1.00 -1
id05594 125.433300 5.609100 -1.00 -1.00 -1
id05595 125.400000 5.562800 0.01 0.01 2085
id05596 125.305400 5.566700 0.00 0.00 1502
id05597 125.298200 5.633300 0.00 0.00 1620
id05598 125.265200 5.700000 0.01 0.00 877
id05599 125.200000 5.746100 0.00 0.00 786
id05600 125.191100 5.833300 -1.00 -1.00 -1
id05601 125.228100 5.900000 -1.00 -1.00 -1
id05602 125.266700 5.942500 0.00 0.00 2940
id05603 125.274695 6.033612 0.00 0.00 3209
id05604 125.233300 6.090200 0.00 0.00 2665
id05605 125.159981 6.064485 0.00 0.00 2827
id05606 125.133300 5.993100 0.00 0.00 2287
id05607 125.099900 5.933300 -1.00 -1.00 -1
id05608 125.070953 5.852560 -1.00 -1.00 -1
id05609 124.966700 5.852700 -1.00 -1.00 -1
id05610 124.894300 5.866700 0.01 0.00 727
id05611 124.801100 5.900000 0.01 0.00 570
id05612 124.733300 5.928800 0.01 0.00 630
id05613 124.666700 5.956900 0.01 0.00 689
id05614 124.596949 5.987971 0.00 0.00 1113
id05615 124.530382 6.015326 -1.00 -1.00 -1
id05616 124.462714 6.053046 0.01 0.00 516
id05617 124.402482 6.087666 0.00 0.00 1076
id05618 124.334679 6.110814 -1.00 -1.00 -1
id05619 124.266700 6.150100 -1.00 -1.00 -1
id05620 124.200000 6.185200 0.00 0.00 1973
id05621 124.161600 6.233300 0.00 0.00 2392
id05622 124.113200 6.300000 0.00 0.00 1379
id05623 124.066700 6.356900 0.00 0.00 2246
id05624 124.033300 6.422700 0.00 0.00 1755
id05625 124.016800 6.500000 0.00 0.00 1049
id05626 124.030300 6.600000 0.00 0.00 2526
id05627 124.022600 6.700000 0.00 0.00 1301
id05628 123.969100 6.766700 0.00 0.00 2332
id05629 123.950200 6.833300 -1.00 -1.00 -1
id05630 123.965800 6.933300 0.00 0.00 1312
id05631 123.991200 7.000000 -1.00 -1.00 -1
id05632 124.014350 7.068253 -1.00 -1.00 -1
id05633 124.055213 7.138800 -1.00 -1.00 -1
id05634 124.124100 7.166700 -1.00 -1.00 -1
id05635 124.162200 7.233300 0.00 0.00 2842
id05636 124.200000 7.283800 0.00 0.00 3656
id05637 124.198000 7.333300 0.00 0.00 2872
id05638 124.133300 7.395100 0.00 0.00 2788
id05639 124.073568 7.352117 -1.00 -1.00 -1
id05640 124.033300 7.296100 0.00 0.00 2924
id05641 124.023400 7.366700 0.00 0.00 2464
id05642 124.066700 7.430700 0.00 0.00 2662
id05643 124.049800 7.466700 0.00 0.00 2122
id05644 124.031600 7.533300 0.00 0.00 2811
id05645 124.033300 7.584400 0.00 0.00 3000
id05646 123.995800 7.633300 0.00 0.00 2766
id05647 123.929489 7.679554 -1.00 -1.00 -1
id05648 123.833300 7.695200 0.00 0.00 2817
id05649 123.766700 7.722100 0.00 0.00 2526
id05650 123.722800 7.766700 0.00 0.00 3029
id05651 123.666700 7.802900 0.00 0.00 3329
id05652 123.578300 7.833300 0.00 0.00 2746
id05653 123.532200 7.833300 0.00 0.00 3040
id05654 123.500000 7.785300 0.00 0.00 2657
id05655 123.503900 7.700000 0.00 0.00 2448
id05656 123.485500 7.633300 0.00 0.00 3206
id05657 123.433300 7.585100 0.00 0.00 2215
id05658 123.408000 7.500000 0.00 0.00 2499
id05659 123.454100 7.433300 0.00 0.00 2775
id05660 123.433300 7.364000 0.00 0.00 3258
id05661 123.366700 7.394400 0.00 0.00 2686
id05662 123.314200 7.433300 0.00 0.00 2568
id05663 123.266700 7.481400 0.00 0.00 2722
id05664 123.200000 7.465700 0.00 0.00 1853
id05665 123.125000 7.433300 0.00 0.00 2358
id05666 123.055600 7.400000 0.00 0.00 3251
id05667 123.038200 7.300000 0.00 0.00 2014
id05668 123.000000 7.264000 0.00 0.00 3235
id05669 122.933300 7.278400 0.01 0.00 2301
id05670 122.866700 7.265500 0.01 0.00 2582
id05671 122.785900 7.266700 0.01 0.00 2579
id05672 122.733300 7.315400 0.01 0.00 5067
id05673 122.633300 7.331600 0.01 0.00 4514
id05674 122.533300 7.300000 0.01 0.00 5456
id05675 122.472200 7.266700 0.01 0.00 5492
id05676 122.428900 7.233300 0.00 0.00 5461
id05677 122.387300 7.166700 0.01 0.00 5493
id05678 122.374100 7.066700 0.01 0.00 5494
id05679 122.384100 6.966700 0.01 0.00 3168
id05680 122.370100 6.866700 0.01 0.00 2744
id05681 122.400000 6.774300 0.00 0.00 2579
id05682 122.400000 6.726700 0.01 0.00 2572
id05683 122.342300 6.666700 0.01 0.00 2622
id05684 122.317100 6.600000 0.01 0.00 3037
id05685 122.233300 6.578600 -1.00 -1.00 -1
id05686 122.203600 6.500000 -1.00 -1.00 -1
id05687 122.166700 6.452400 -1.00 -1.00 -1
id05688 122.100000 6.432600 0.01 0.00 1370
id05689 122.036500 6.366700 0.01 0.00 1275
id05690 122.003400 6.300000 -1.00 -1.00 -1
id05691 121.933300 6.293700 0.01 0.00 1814
id05692 121.881700 6.233300 0.01 0.00 2448
id05693 121.866700 6.134200 0.00 0.00 2636
id05694 121.866700 6.075000 0.00 0.00 2755
id05695 121.909077 6.043231 0.01 0.00 1268
id05696 121.827487 6.013199 -1.00 -1.00 -1
id05697 121.766700 6.048500 0.01 0.00 1844
id05698 121.700000 6.005600 0.00 0.00 2490
id05699 121.633300 5.999500 0.00 0.00 2224
id05700 121.568000 5.930189 0.01 0.00 1178
id05701 121.533300 5.965000 0.01 0.00 1078
id05702 121.526000 6.033300 0.00 0.00 2130
id05703 121.566700 6.099100 0.00 0.00 1695
id05704 121.586200 6.166700 0.00 0.00 2746
id05705 121.548500 6.233300 0.00 0.00 1773
id05706 121.525000 6.300000 0.00 0.00 2436
id05707 121.497000 6.366700 0.00 0.00 3071
id05708 121.433300 6.430000 0.00 0.00 2348
id05709 121.366700 6.463900 0.00 0.00 2152
id05710 121.300000 6.486700 0.00 0.00 2035
id05711 121.200000 6.496300 0.00 0.00 1826
id05712 121.123800 6.466700 0.00 0.00 1785
id05713 121.040000 6.433300 0.00 0.00 2460
id05714 120.971700 6.400000 0.00 0.00 2737
id05715 120.931600 6.366700 0.00 0.00 2629
id05716 120.868200 6.300000 0.00 0.00 2305
id05717 120.831700 6.300000 0.00 0.00 1522
id05718 120.733300 6.310700 0.00 0.00 2395
id05719 120.689300 6.266700 0.00 0.00 2234
id05720 120.613400 6.266700 0.00 0.00 1171
id05721 120.661900 6.333300 0.00 0.00 1361
id05722 120.666700 6.372900 0.00 0.00 686
id05723 120.695500 6.433300 0.00 0.00 742
id05724 120.733300 6.425900 0.00 0.00 919
id05725 120.766700 6.474400 0.00 0.00 826
id05726 120.833300 6.509700 0.00 0.00 1030
id05727 120.898300 6.566700 0.00 0.00 1214
id05728 120.966700 6.576400 0.00 0.00 545
id05729 121.033300 6.604800 0.00 0.00 1687
id05730 121.100000 6.588200 0.00 0.00 1923
id05731 121.200000 6.581000 0.00 0.00 2280
id05732 121.233300 6.650000 0.00 0.00 1849
id05733 121.266700 6.727100 0.00 0.00 1436
id05734 121.333300 6.737500 0.00 0.00 1574
id05735 121.417400 6.766700 0.00 0.00 1914
id05736 121.487400 6.800000 0.00 0.00 2080
id05737 121.533300 6.839700 0.00 0.00 1444
id05738 121.586500 6.900000 0.00 0.00 879
id05739 121.633300 6.948600 0.01 0.00 847
id05740 121.722200 6.933300 0.00 0.00 1608
id05741 121.800000 6.928300 0.00 0.00 1716
id05742 121.855600 6.966700 0.00 0.00 1709
id05743 121.881500 7.033300 0.00 0.00 1243
id05744 121.893500 7.133300 0.01 0.00 443
id05745 121.928600 7.200000 0.00 0.00 443
id05746 121.966700 7.242900 0.01 0.00 962
id05747 122.031200 7.300000 0.01 0.00 562
id05748 122.033300 7.383600 0.01 0.00 1012
id05749 122.058800 7.466700 0.00 0.00 551
id05750 122.082300 7.533300 -1.00 -1.00 -1
id05751 122.100000 7.615600 0.01 0.00 719
id05752 122.108200 7.700000 0.01 0.00 805
id05753 122.097800 7.766700 0.00 0.00 461
id05754 122.133300 7.831800 0.01 0.00 405
id05755 122.166700 7.897200 0.01 0.00 676
id05756 122.200000 7.944700 0.01 0.00 559
id05757 122.233300 8.001300 0.01 0.00 600
id05758 122.300000 8.039800 0.00 0.00 878
id05759 122.380200 8.066700 0.00 0.00 846
id05760 122.433300 8.109000 0.01 0.00 795
id05761 122.533300 8.102700 0.00 0.00 918
id05762 122.621100 8.133300 0.01 0.00 623
id05763 122.700000 8.135600 0.00 0.00 817
id05764 122.735900 8.133300 0.00 0.00 870
id05765 122.833300 8.137700 -1.00 -1.00 -1
id05766 122.918500 8.166700 0.00 0.00 791
id05767 122.966700 8.200500 0.00 0.00 1205
id05768 122.950100 8.266700 0.00 0.00 997
id05769 122.933300 8.320400 0.01 0.00 896
id05770 122.964500 8.400000 0.01 0.00 870
id05771 123.000000 8.455400 0.00 0.00 776
id05772 123.033300 8.503800 0.00 0.00 769
id05773 123.100000 8.540100 0.00 0.00 873
id05774 123.200000 8.542400 0.00 0.00 1498
id05775 123.300000 8.544800 0.00 0.00 1822
id05776 123.333300 8.625800 0.00 0.00 1701
id05777 123.366700 8.687000 0.00 0.00 1113
id05778 123.400000 8.739200 -1.00 -1.00 -1
id05779 123.466700 8.712500 0.00 0.00 1544
id05780 123.533300 8.682600 0.00 0.00 1814
id05781 123.633300 8.671700 0.00 0.00 1252
id05782 123.700000 8.649000 0.00 0.00 1421
id05783 123.766700 8.600600 0.00 0.00 772
id05784 123.786500 8.533300 0.00 0.00 892
id05785 123.830900 8.466700 0.00 0.00 696
id05786 123.843700 8.400000 0.00 0.00 786
id05787 123.868500 8.333300 0.00 0.00 736
id05788 123.865700 8.266700 0.00 0.00 810
id05789 123.879400 8.200000 0.00 0.00 1153
id05790 123.966700 8.182600 0.00 0.00 1492
id05791 124.033300 8.204500 -1.00 -1.00 -1
id05792 124.108300 8.200000 0.00 0.00 985
id05793 124.166700 8.204600 0.00 0.00 1500
id05794 124.233300 8.245300 0.00 0.00 1841
id05795 124.245396 8.335967 -1.00 -1.00 -1
id05796 124.280500 8.400000 -1.00 -1.00 -1
id05797 124.297600 8.500000 0.00 0.00 576
id05798 124.333300 8.552500 0.00 0.00 731
id05799 124.390800 8.600000 0.00 0.00 759
id05800 124.466700 8.622400 0.00 0.00 828
id05801 124.532200 8.566700 0.00 0.00 922
id05802 124.589700 8.533300 0.00 0.00 2084
